SysID,Name,Genotype,Outcrossed,Isolation,Isolation date,Gps latitude,Gps longitude,Isolation location,Date frozen,Source lab,Box name
13.3463,NIC274,wild type,0,"figs, litter ;Garden,old farmhouse",12/9/12,39.769459,-8.756356,"Alqueiḍo da Boavista, Portugal",June 13 2013,NIC,Working Box #92
13.3464,NIC242,wild type,0,Isolated at IGC,,38.691765,-9.31609,"Oeiras, Portugal",June 13 2013,NIC,Working Box #92
13.3465,NIC266,wild type,0,flowers (grapes) from tree ;Jardim do Palacio do Marques de Pombal,12/7/12,38.69237,-9.31592,"Oeiras, Portugal",June 13 2013,NIC,Working Box #92
13.3466,ECA24,"eanIr1 [N2>DL238, ttTi5605 region]",0,NA,NA,NA,NA,NA,8-Oct-13,ECA,Working Box #96
13.3467,ECA25,"eanIr1 [N2>DL238, ttTi5605 region]",0,NA,NA,NA,NA,NA,8-Oct-13,ECA,Working Box #96
13.3472,ECA30,"eanIr2 [N2>CB4856, ttTi5605 region]",0,NA,NA,NA,NA,NA,13-Oct-13,ECA,Working Box #104
13.3473,ECA31,"eanIr2 [N2>CB4856, ttTi5605 region]",0,NA,NA,NA,NA,NA,13-Oct-13,ECA,Working Box #104
13.3474,ECA32,"eanIr2 [N2>CB4856, ttTi5605 region]",0,NA,NA,NA,NA,NA,13-Oct-13,ECA,Working Box #104
13.3475,ECA33,"eanIr[N2<CX11314, zsi3000 region]",0,NA,NA,NA,NA,NA,,ECA,Working Box #96
13.3476,ECA34,"eanIr4 [N2<DL238, zsi3000 region]",0,NA,NA,NA,NA,,,ECA,Working Box #96
13.3498,ECA26,eanIr5 [N2>CB4856. markers unknown flanking  oxTi703 at 5 on V],2,,,,,,11/6/13,ECA,Working Box #103
13.3499,ECA27,eanIr6 [N2>CB4856. markers unknown flanking  oxTi703 at 6 on V],2,,,,,,11/6/13,ECA,Working Box #104
13.35,ECA28,eanIr7 [N2>CB4856. markers unknown flanking  oxTi703 at 7 on V],2,,,,,,11/6/13,ECA,Working Box #104
13.3501,ECA29,eanIr8 [N2>CB4856. markers unknown flanking  oxTi703 at 8 on V],2,,,,,,11/6/13,ECA,Working Box #103
13.3502,ECA39,eanIr9 [N2>CB4856. markers unknown flanking  oxTi703 at 9 on V],2,,,,,,11/6/13,ECA,Working Box #102
13.3503,ECA40,eanI10 [N2>CB4856. markers unknown flanking  oxTi703 at 10 on V],2,,,,,,11/6/13,ECA,Working Box #103
13.3504,ECA41,eanI11 [N2>CB4856. markers unknown flanking  oxTi703 at 11 on V],3,,,,,,11/6/13,ECA,Working Box #103
13.3505,ECA42,eanIr12 [N2>CB4856. markers unknown flanking  oxTi703 at 12 on V],3,,,,,,11/6/13,ECA,Working Box #104
13.3506,ECA43,eanIr13 [N2>CB4856. markers unknown flanking  oxTi703 at 13 on V],3,,,,,,11/6/13,ECA,Working Box #103
13.3507,ECA44,eanIr14 [N2>CB4856. markers unknown flanking  oxTi703 at 14 on V],3,,,,,,11/6/13,ECA,Working Box #101
13.3508,ECA45,eanIr15 [N2>CB4856. markers unknown flanking  oxTi703 at 15 on V],3,,,,,,11/6/13,ECA,Working Box #102
13.3509,ECA46,eanIr16 [N2>CB4856. markers unknown flanking  oxTi703 at 16 on V],4,,,,,,11/6/13,ECA,Working Box #103
13.351,ECA47,eanIr17 [N2>CB4856. markers unknown flanking  oxTi703 at 17 on V],4,,,,,,11/6/13,ECA,Working Box #102
13.3511,ECA48,eanIr18 [N2>CB4856. markers unknown flanking  oxTi703 at 18 on V],4,,,,,,11/6/13,ECA,Working Box #103
13.3512,ECA49,eanIr19 [N2>CB4856. markers unknown flanking  oxTi703 at 19 on V],5,,,,,,11/6/13,ECA,Working Box #103
13.3513,ECA50,eanIr20 [N2>CB4856. markers unknown flanking  oxTi703 at 20 on V],5,,,,,,11/6/13,ECA,Working Box #103
13.3514,ECA51,eanIr21 [N2>CB4856. markers unknown flanking  oxTi703 at 21 on V],5,,,,,,11/6/13,ECA,Working Box #102
13.3515,ECA52,eanIr22 [N2>CB4856. markers unknown flanking  oxTi703 at 22 on V],5,,,,,,11/6/13,ECA,Working Box #103
13.3516,ECA53,eanIr23 [N2>CB4856. markers unknown flanking  oxTi703 at 23 on V],5,,,,,,11/6/13,ECA,Working Box #101
13.3517,ECA54,eanIr24 [N2>CB4856. markers unknown flanking  oxTi703 at 24 on V],6,,,,,,11/6/13,ECA,Working Box #102
13.3518,ECA55,eanIr25 [N2>CB4856. markers unknown flanking  oxTi703 at 25 on V],6,,,,,,11/6/13,ECA,Working Box #102
13.3519,ECA56,eanIr26 [N2>CB4856. markers unknown flanking  oxTi703 at 26 on V],6,,,,,,11/6/13,ECA,Working Box #102
13.352,ECA57,eanIr27 [N2>CB4856. markers unknown flanking  oxTi703 at 27 on V],6,,,,,,11/6/13,ECA,Working Box #103
13.3521,ECA58,eanIr28 [N2>CB4856. markers unknown flanking  oxTi703 at 28 on V],6,,,,,,11/6/13,ECA,Working Box #103
13.3522,ECA59,eanIr29 [N2>CB4856. markers unknown flanking  oxTi703 at 29 on V],6,,,,,,11/6/13,ECA,Working Box #102
13.3523,ECA60,eanIr30 [N2>CB4856. markers unknown flanking  oxTi703 at 30 on V],6,,,,,,11/6/13,ECA,Working Box #101
13.3524,ECA61,eanIr31 [N2>CB4856. markers unknown flanking  oxTi703 at 31 on V],6,,,,,,11/6/13,ECA,Working Box #101
13.3525,ECA62,eanIr32 [N2>CB4856. markers unknown flanking  oxTi703 at 32 on V],6,,,,,,11/6/13,ECA,Working Box #102
13.3526,ECA63,eanIr33 [N2>CB4856. markers unknown flanking  oxTi392 at 33 on V],2,,,,,,11/6/13,ECA,Working Box #101
13.3527,ECA64,eanIr34 [N2>CB4856. markers unknown flanking  oxTi392 at 34 on V],2,,,,,,11/6/13,ECA,Working Box #102
13.3528,ECA65,eanIr35 [N2>CB4856. markers unknown flanking  oxTi392 at 35 on V],2,,,,,,11/6/13,ECA,Working Box #103
13.3529,ECA66,eanIr36 [N2>CB4856. markers unknown flanking  oxTi392 at 36 on V],2,,,,,,11/6/13,ECA,Working Box #102
13.353,ECA67,eanIr37 [N2>CB4856. markers unknown flanking  oxTi392 at 37 on V],2,,,,,,11/6/13,ECA,Working Box #101
13.3531,ECA68,eanIr38 [N2>CB4856. markers unknown flanking  oxTi392 at 38 on V],2,,,,,,11/6/13,ECA,Working Box #103
13.3532,ECA69,eanIr39 [N2>CB4856. markers unknown flanking  oxTi392 at 39 on V],3,,,,,,11/6/13,ECA,Working Box #102
13.3533,ECA70,eanIr40 [N2>CB4856. markers unknown flanking  oxTi392 at 40 on V],3,,,,,,11/6/13,ECA,Working Box #101
13.3534,ECA71,eanIr41 [N2>CB4856. markers unknown flanking  oxTi392 at 41 on V],3,,,,,,11/6/13,ECA,Working Box #102
13.3535,ECA72,eanIr42 [N2>CB4856. markers unknown flanking  oxTi392 at 42 on V],3,,,,,,11/6/13,ECA,Working Box #101
13.3536,ECA73,eanIr43 [N2>CB4856. markers unknown flanking  oxTi392 at 43 on V],4,,,,,,11/6/13,ECA,Working Box #102
13.3537,ECA74,eanIr44 [N2>CB4856. markers unknown flanking  oxTi392 at 44 on V],4,,,,,,11/6/13,ECA,Working Box #103
13.3538,ECA75,eanIr45 [N2>CB4856. markers unknown flanking  oxTi392 at 45 on V],4,,,,,,11/6/13,ECA,Working Box #104
13.3539,ECA76,eanIr46 [N2>CB4856. markers unknown flanking  oxTi392 at 46 on V],4,,,,,,11/6/13,ECA,Working Box #101
13.354,ECA77,eanIr47 [N2>CB4856. markers unknown flanking  oxTi392 at 47 on V],4,,,,,,11/6/13,ECA,Working Box #103
13.3541,ECA78,eanIr48 [N2>CB4856. markers unknown flanking  oxTi392 at 48 on V],5,,,,,,11/6/13,ECA,Working Box #104
13.3542,ECA79,eanIr49 [N2>CB4856. markers unknown flanking  oxTi392 at 49 on V],5,,,,,,11/6/13,ECA,Working Box #101
13.3543,ECA80,eanIr50 [N2>CB4856. markers unknown flanking  oxTi392 at 50 on V],5,,,,,,11/6/13,ECA,Working Box #102
13.3544,ECA81,eanIr51 [N2>CB4856. markers unknown flanking  oxTi392 at 51 on V],5,,,,,,11/6/13,ECA,Working Box #101
13.3545,ECA82,eanIr52 [N2>CB4856. markers unknown flanking  oxTi392 at 52 on V],5,,,,,,11/6/13,ECA,Working Box #103
13.3546,ECA83,eanIr53 [N2>CB4856. markers unknown flanking  oxTi392 at 53 on V],6,,,,,,11/6/13,ECA,Working Box #101
13.3547,ECA84,eanIr54 [N2>CB4856. markers unknown flanking  oxTi392 at 54 on V],6,,,,,,11/6/13,ECA,Working Box #102
13.3548,ECA85,eanIr55 [N2>CB4856. markers unknown flanking  oxTi392 at 55 on V],6,,,,,,11/6/13,ECA,Working Box #103
13.3549,ECA86,eanIr56 [N2>CB4856. markers unknown flanking  oxTi392 at 56 on V],6,,,,,,11/6/13,ECA,Working Box #102
13.355,ECA87,eanIr57 [N2>CB4856. markers unknown flanking  oxTi392 at 57 on V],6,,,,,,11/6/13,ECA,Working Box #102
13.3551,ECA88,eanIr58 [N2>CB4856. markers unknown flanking  oxTi392 at 58 on V],6,,,,,,11/6/13,ECA,Working Box #101
13.3552,ECA89,eanIr59 [N2>CB4856. markers unknown flanking  oxTi392 at 59 on V],6,,,,,,11/6/13,ECA,Working Box #104
13.3553,ECA90,eanIr60 [N2>CB4856. markers unknown flanking  oxTi392 at 60 on V],6,,,,,,11/6/13,ECA,Working Box #107
13.3554,ECA91,eanIr61 [N2>CB4856. markers unknown flanking  oxTi392 at 61 on V],6,,,,,,11/6/13,ECA,Working Box #104
13.3555,ECA92,eanIr62 [N2>CB4856. markers unknown flanking  oxTi554 at 62 on IV],2,,,,,,11/6/13,ECA,Working Box #104
13.3556,ECA93,eanIr63 [N2>CB4856. markers unknown flanking  oxTi554 at 63 on IV],2,,,,,,11/6/13,ECA,Working Box #104
13.3557,ECA94,eanIr64 [N2>CB4856. markers unknown flanking  oxTi554 at 64 on IV],2,,,,,,11/6/13,ECA,Working Box #104
13.3558,ECA95,eanIr65 [N2>CB4856. markers unknown flanking  oxTi554 at 65 on IV],2,,,,,,11/6/13,ECA,Working Box #104
13.3559,ECA96,eanIr66 [N2>CB4856. markers unknown flanking  oxTi554 at 66 on IV],2,,,,,,11/6/13,ECA,Working Box #104
13.356,ECA97,eanIr67 [N2>CB4856. markers unknown flanking  oxTi554 at 67 on IV],2,,,,,,11/6/13,ECA,Working Box #104
13.3561,ECA98,eanIr68 [N2>CB4856. markers unknown flanking  oxTi554 at 68 on IV],2,,,,,,11/6/13,ECA,Working Box #104
13.3562,ECA99,eanIr69 [N2>CB4856. markers unknown flanking  oxTi554 at 69 on IV],3,,,,,,11/6/13,ECA,Working Box #105
13.3563,ECA100,eanIr70 [N2>CB4856. markers unknown flanking  oxTi554 at 70 on IV],3,,,,,,11/6/13,ECA,Working Box #105
13.3564,ECA101,eanIr71 [N2>CB4856. markers unknown flanking  oxTi554 at 71 on IV],3,,,,,,11/6/13,ECA,Working Box #105
13.3565,ECA102,eanIr72 [N2>CB4856. markers unknown flanking  oxTi554 at 72 on IV],3,,,,,,11/6/13,ECA,Working Box #105
13.3566,ECA103,eanIr73 [N2>CB4856. markers unknown flanking  oxTi554 at 73 on IV],4,,,,,,11/6/13,ECA,Working Box #105
13.3567,ECA104,eanIr74 [N2>CB4856. markers unknown flanking  oxTi554 at 74 on IV],4,,,,,,11/6/13,ECA,Working Box #105
13.3568,ECA105,eanIr75 [N2>CB4856. markers unknown flanking  oxTi554 at 75 on IV],4,,,,,,11/6/13,ECA,Working Box #105
13.3569,ECA106,eanIr76 [N2>CB4856. markers unknown flanking  oxTi554 at 76 on IV],4,,,,,,11/6/13,ECA,Working Box #105
13.357,ECA107,eanIr77 [N2>CB4856. markers unknown flanking  oxTi554 at 77 on IV],4,,,,,,11/6/13,ECA,Working Box #105
13.3571,ECA108,eanIr78 [N2>CB4856. markers unknown flanking  oxTi554 at 78 on IV],5,,,,,,11/6/13,ECA,Working Box #105
13.3572,ECA109,eanIr79 [N2>CB4856. markers unknown flanking  oxTi554 at 79 on IV],5,,,,,,11/6/13,ECA,Working Box #106
13.3573,ECA110,eanIr80 [N2>CB4856. markers unknown flanking  oxTi554 at 80 on IV],5,,,,,,11/6/13,ECA,Working Box #105
13.3574,ECA111,eanIr81 [N2>CB4856. markers unknown flanking  oxTi554 at 81 on IV],5,,,,,,11/6/13,ECA,Working Box #105
13.3575,ECA112,eanIr82 [N2>CB4856. markers unknown flanking  oxTi554 at 82 on IV],5,,,,,,11/6/13,ECA,Working Box #106
13.3576,ECA113,eanIr83 [N2>CB4856. markers unknown flanking  oxTi554 at 83 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.3577,ECA114,eanIr84 [N2>CB4856. markers unknown flanking  oxTi554 at 84 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.3578,ECA115,eanIr85 [N2>CB4856. markers unknown flanking  oxTi554 at 85 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.3579,ECA116,eanIr86 [N2>CB4856. markers unknown flanking  oxTi554 at 86 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.358,ECA117,eanIr87 [N2>CB4856. markers unknown flanking  oxTi554 at 87 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.3581,ECA118,eanIr88 [N2>CB4856. markers unknown flanking  oxTi554 at 88 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.3582,ECA119,eanIr89 [N2>CB4856. markers unknown flanking  oxTi554 at 89 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.3583,ECA120,eanIr90 [N2>CB4856. markers unknown flanking  oxTi554 at 90 on IV],6,,,,,,11/6/13,ECA,Working Box #106
13.3584,ECA121,eanIr91 [N2>CB4856. markers unknown flanking  oxTi554 at 91 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.3585,ECA122,eanIr92 [N2>CB4856. markers unknown flanking  oxTi391 at 92 on IV],2,,,,,,11/6/13,ECA,Working Box #106
13.3586,ECA123,eanIr93 [N2>CB4856. markers unknown flanking  oxTi391 at 93 on IV],2,,,,,,11/6/13,ECA,Working Box #106
13.3587,ECA124,eanIr94 [N2>CB4856. markers unknown flanking  oxTi391 at 94 on IV],2,,,,,,11/6/13,ECA,Working Box #108
13.3588,ECA125,eanIr95 [N2>CB4856. markers unknown flanking  oxTi391 at 95 on IV],2,,,,,,11/6/13,ECA,Working Box #106
13.3589,ECA126,eanIr96 [N2>CB4856. markers unknown flanking  oxTi391 at 96 on IV],2,,,,,,11/6/13,ECA,Working Box #106
13.359,ECA127,eanIr97 [N2>CB4856. markers unknown flanking  oxTi391 at 97 on IV],2,,,,,,11/6/13,ECA,Working Box #106
13.3591,ECA128,eanIr98 [N2>CB4856. markers unknown flanking  oxTi391 at 98 on IV],3,,,,,,11/6/13,ECA,Working Box #105
13.3592,ECA129,eanIr99 [N2>CB4856. markers unknown flanking  oxTi391 at 99 on IV],3,,,,,,11/6/13,ECA,Working Box #105
13.3593,ECA130,eanIr100 [N2>CB4856. markers unknown flanking  oxTi391 at 100 on IV],3,,,,,,11/6/13,ECA,Working Box #105
13.3594,ECA131,eanIr101 [N2>CB4856. markers unknown flanking  oxTi391 at 101 on IV],3,,,,,,11/6/13,ECA,Working Box #105
13.3595,ECA132,eanIr102 [N2>CB4856. markers unknown flanking  oxTi391 at 102 on IV],3,,,,,,11/6/13,ECA,Working Box #105
13.3596,ECA133,eanIr103 [N2>CB4856. markers unknown flanking  oxTi391 at 103 on IV],3,,,,,,11/6/13,ECA,Working Box #106
13.3597,ECA134,eanIr104 [N2>CB4856. markers unknown flanking  oxTi391 at 104 on IV],4,,,,,,11/6/13,ECA,Working Box #106
13.3598,ECA135,eanIr105 [N2>CB4856. markers unknown flanking  oxTi391 at 105 on IV],4,,,,,,11/6/13,ECA,Working Box #105
13.3599,ECA136,eanIr106 [N2>CB4856. markers unknown flanking  oxTi391 at 106 on IV],4,,,,,,11/6/13,ECA,Working Box #106
13.36,ECA137,eanIr107 [N2>CB4856. markers unknown flanking  oxTi391 at 107 on IV],4,,,,,,11/6/13,ECA,Working Box #106
13.3601,ECA138,eanIr108 [N2>CB4856. markers unknown flanking  oxTi391 at 108 on IV],4,,,,,,11/6/13,ECA,Working Box #106
13.3602,ECA139,eanIr109 [N2>CB4856. markers unknown flanking  oxTi391 at 109 on IV],5,,,,,,11/6/13,ECA,Working Box #106
13.3603,ECA140,eanIr110 [N2>CB4856. markers unknown flanking  oxTi391 at 110 on IV],5,,,,,,11/6/13,ECA,Working Box #106
13.3604,ECA141,eanIr111 [N2>CB4856. markers unknown flanking  oxTi391 at 111 on IV],5,,,,,,11/6/13,ECA,Working Box #106
13.3605,ECA142,eanIr112 [N2>CB4856. markers unknown flanking  oxTi391 at 112 on IV],5,,,,,,11/6/13,ECA,Working Box #108
13.3606,ECA143,eanIr113 [N2>CB4856. markers unknown flanking  oxTi391 at 113 on IV],5,,,,,,11/6/13,ECA,Working Box #108
13.3607,ECA144,eanIr114 [N2>CB4856. markers unknown flanking  oxTi391 at 114 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.3608,ECA145,eanIr115 [N2>CB4856. markers unknown flanking  oxTi391 at 115 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.3609,ECA146,eanIr116 [N2>CB4856. markers unknown flanking  oxTi391 at 116 on IV],6,,,,,,11/6/13,ECA,Working Box #106
13.361,ECA147,eanIr117 [N2>CB4856. markers unknown flanking  oxTi391 at 117 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.3611,ECA148,eanIr118 [N2>CB4856. markers unknown flanking  oxTi391 at 118 on IV],6,,,,,,11/6/13,ECA,Working Box #106
13.3612,ECA149,eanIr119 [N2>CB4856. markers unknown flanking  oxTi391 at 119 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.3613,ECA150,eanIr120 [N2>CB4856. markers unknown flanking  oxTi391 at 120 on IV],6,,,,,,11/6/13,ECA,Working Box #108
13.3614,ECA151,eanIr121 [N2>CB4856. markers unknown flanking  oxTi391 at 121 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.3615,ECA152,eanIr122 [N2>CB4856. markers unknown flanking  oxTi391 at 122 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.3616,ECA153,eanIr123 [N2>CB4856. markers unknown flanking  oxTi391 at 123 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.3617,ECA154,eanIr124 [N2>CB4856. markers unknown flanking  oxTi391 at 124 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.3618,ECA155,eanIr125 [N2>CB4856. markers unknown flanking  oxTi391 at 125 on IV],6,,,,,,11/6/13,ECA,Working Box #107
13.3619,ECA156,eanIr126 [N2>CB4856. markers unknown flanking  oxTi391 at 126 on IV],6,,,,,,11/6/13,ECA,Working Box #108
13.362,ECA157,"eanIr127 [N2>JU258, ttTi5605 region]",0,NA,NA,NA,NA,NA,4-Nov-13,ECA,Working Box #108
13.3621,BRC20067,wild type,0,unknown orangish-yellowish colored fruit,1/13/12,24.072954,121.169736,near Hehuanshan and W LIng in China,,BRC,Working Box #93
13.3622,WN201,ewIR1[N2>CB5856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #96
13.3623,WN202,ewIR2[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #96
13.3624,WN203,ewIR3[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #96
13.3625,WN204,ewIr4[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #96
13.3626,WN205,ewIr5[N2>Cb4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #96
13.3627,WN206,ewIr6[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #96
13.3628,WN207,ewIr7[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #96
13.3629,WN208,ewIr8[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #96
13.363,WN209,ewIr9[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #96
13.3631,WN210,ewIr10[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #96
13.3632,WN211,ewIr11[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3633,WN212,ewIr12[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3634,WN213,ewIr13[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3635,WN214,ewIr14[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3636,WN215,ewIr15[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3637,WN216,ewIr15[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3638,WN217,ewIr17[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3639,WN218,ewIr18[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.364,WN219,ewIr19[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3641,WN220,ewIr20[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3642,WN221,ewIR21[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3643,WN222,ewIR22[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3644,WN223,ewIr23[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3645,WN224,ewIr24[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3646,WN225,ewIr25[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3647,WN226,ewIr26[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3648,WN227,ewIr27[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3649,WN228,ewIr28[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #96
13.365,WN229,ewIr29[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #97
13.3651,WN230,ewIr30[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3653,WN232,ewIr32[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3654,WN233,ewIr33[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3655,WN234,ewIr34[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3656,WN235,ewIr35[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3657,WN236,ewIr36[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3658,WN237,ewIr37[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #96
13.3659,WN238,ewIr38[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #96
13.366,WN239,ewIr39[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3661,WN240,ewIr40[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3662,WN241,ewIr41[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3663,WN242,ewIr42[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3664,WN243,ewIr43[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3665,WN244,ewIr44[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3666,WN245,ewIr45[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3667,WN246,ewIr46[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3668,WN247,ewIr47[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3669,WN248,ewIr48[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.367,WN249,ewIr49[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3671,WN250,ewIr50[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #98
13.3672,WN251,ewIr51[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.3673,WN252,ewIr52[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.3674,WN253,ewIr53[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.3675,WN254,ewIr54[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.3676,WN255,ewIr55[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.3677,WN256,ewIr56[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.3679,WN258,ewIr58[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.368,WN259,ewIr59[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.3681,WN260,ewIr60[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.3682,WN261,ewIr61[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.3683,WN262,ewIr62[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.3684,WN263,ewIr63[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.3685,WN264,ewIr64[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.3686,WN265,ewIr65[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.3687,WN266,ewIr66[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.3688,WN267,ewIr67[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.3689,WN268,ewIr68[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.369,WN269,ewIr69[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #99
13.3691,WN270,ewIr70[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #100
13.3692,WN271,ewIr71[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #100
13.3693,WN272,ewIr72[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #100
13.3694,WN273,ewIr73[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #100
13.3695,WN274,ewIr74[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #100
13.3696,WN275,ewIr75[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #100
13.3697,WN276,ewIr76[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #100
13.3698,WN277,ewIr77[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #100
13.3699,WN278,ewIr78[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #100
13.37,WN279,ewIr79[N2>CB4856],0,NA,NA,NA,NA,NA,10/17/13,WN,Working Box #100
